order_details_id,order_id,order_date,order_time,item_id,menu_item_id,item_name,category,price,hour
9767,4277,2023-03-13,1900-01-01 19:28:56,117,117,Chicken Burrito,Mexican,12.95,19
9768,4277,2023-03-13,1900-01-01 19:28:56,127,127,Meat Lasagna,Italian,17.95,19
9769,4278,2023-03-13,1900-01-01 19:32:04,101,101,Hamburger,American,12.95,19
9770,4278,2023-03-13,1900-01-01 19:32:04,106,106,French Fries,American,7.0,19
9771,4279,2023-03-13,1900-01-01 19:35:26,121,121,Cheese Quesadillas,Mexican,10.5,19
9772,4279,2023-03-13,1900-01-01 19:35:26,132,132,Eggplant Parmesan,Italian,16.95,19
9773,4280,2023-03-13,1900-01-01 19:43:02,129,129,Mushroom Ravioli,Italian,15.5,19
9774,4281,2023-03-13,1900-01-01 19:48:52,120,120,Steak Torta,Mexican,13.95,19
9775,4282,2023-03-13,1900-01-01 19:48:59,128,128,Cheese Lasagna,Italian,15.5,19
9776,4282,2023-03-13,1900-01-01 19:48:59,106,106,French Fries,American,7.0,19
9777,4283,2023-03-13,1900-01-01 20:00:35,125,125,Spaghetti & Meatballs,Italian,17.95,20
9778,4283,2023-03-13,1900-01-01 20:00:35,109,109,Korean Beef Bowl,Asian,17.95,20
9779,4284,2023-03-13,1900-01-01 20:01:36,101,101,Hamburger,American,12.95,20
9780,4284,2023-03-13,1900-01-01 20:01:36,106,106,French Fries,American,7.0,20
9781,4285,2023-03-13,1900-01-01 20:07:36,108,108,Tofu Pad Thai,Asian,14.5,20
9782,4285,2023-03-13,1900-01-01 20:07:36,110,110,Pork Ramen,Asian,17.95,20
9783,4285,2023-03-13,1900-01-01 20:07:36,118,118,Steak Burrito,Mexican,14.95,20
9784,4285,2023-03-13,1900-01-01 20:07:36,130,130,Shrimp Scampi,Italian,19.95,20
9785,4286,2023-03-13,1900-01-01 20:09:22,130,130,Shrimp Scampi,Italian,19.95,20
9786,4287,2023-03-13,1900-01-01 20:22:24,107,107,Orange Chicken,Asian,16.5,20
9787,4287,2023-03-13,1900-01-01 20:22:24,109,109,Korean Beef Bowl,Asian,17.95,20
9788,4288,2023-03-13,1900-01-01 20:33:21,107,107,Orange Chicken,Asian,16.5,20
9789,4288,2023-03-13,1900-01-01 20:33:21,127,127,Meat Lasagna,Italian,17.95,20
9790,4288,2023-03-13,1900-01-01 20:33:21,130,130,Shrimp Scampi,Italian,19.95,20
9791,4289,2023-03-13,1900-01-01 20:47:26,124,124,Spaghetti,Italian,14.5,20
9792,4289,2023-03-13,1900-01-01 20:47:26,117,117,Chicken Burrito,Mexican,12.95,20
9793,4289,2023-03-13,1900-01-01 20:47:26,105,105,Mac & Cheese,American,7.0,20
9794,4290,2023-03-13,1900-01-01 20:51:32,113,113,Edamame,Asian,5.0,20
9795,4290,2023-03-13,1900-01-01 20:51:32,122,122,Chips & Salsa,Mexican,7.0,20
9796,4290,2023-03-13,1900-01-01 20:51:32,131,131,Chicken Parmesan,Italian,17.95,20
9797,4291,2023-03-13,1900-01-01 20:59:18,126,126,Fettuccine Alfredo,Italian,14.5,20
9798,4291,2023-03-13,1900-01-01 20:59:18,114,114,Potstickers,Asian,9.0,20
9799,4292,2023-03-13,1900-01-01 21:02:53,113,113,Edamame,Asian,5.0,21
9800,4292,2023-03-13,1900-01-01 21:02:53,131,131,Chicken Parmesan,Italian,17.95,21
9801,4292,2023-03-13,1900-01-01 21:02:53,106,106,French Fries,American,7.0,21
9803,4293,2023-03-13,1900-01-01 21:12:29,110,110,Pork Ramen,Asian,17.95,21
9804,4294,2023-03-13,1900-01-01 21:14:47,101,101,Hamburger,American,12.95,21
9805,4294,2023-03-13,1900-01-01 21:14:47,131,131,Chicken Parmesan,Italian,17.95,21
9806,4295,2023-03-13,1900-01-01 21:31:23,107,107,Orange Chicken,Asian,16.5,21
9807,4295,2023-03-13,1900-01-01 21:31:23,125,125,Spaghetti & Meatballs,Italian,17.95,21
9808,4295,2023-03-13,1900-01-01 21:31:23,113,113,Edamame,Asian,5.0,21
9809,4295,2023-03-13,1900-01-01 21:31:23,131,131,Chicken Parmesan,Italian,17.95,21
9810,4296,2023-03-13,1900-01-01 21:48:33,123,123,Chips & Guacamole,Mexican,9.0,21
9811,4297,2023-03-13,1900-01-01 22:06:21,101,101,Hamburger,American,12.95,22
9812,4297,2023-03-13,1900-01-01 22:06:21,102,102,Cheeseburger,American,13.95,22
9813,4297,2023-03-13,1900-01-01 22:06:21,103,103,Hot Dog,American,9.0,22
9814,4297,2023-03-13,1900-01-01 22:06:21,131,131,Chicken Parmesan,Italian,17.95,22
9815,4298,2023-03-13,1900-01-01 22:18:17,104,104,Veggie Burger,American,10.5,22
9816,4298,2023-03-13,1900-01-01 22:18:17,110,110,Pork Ramen,Asian,17.95,22
9817,4299,2023-03-14,1900-01-01 12:16:45,106,106,French Fries,American,7.0,12
9818,4300,2023-03-14,1900-01-01 12:28:34,101,101,Hamburger,American,12.95,12
9819,4300,2023-03-14,1900-01-01 12:28:34,101,101,Hamburger,American,12.95,12
9820,4300,2023-03-14,1900-01-01 12:28:34,116,116,Steak Tacos,Mexican,13.95,12
9821,4301,2023-03-14,1900-01-01 12:43:04,125,125,Spaghetti & Meatballs,Italian,17.95,12
9822,4301,2023-03-14,1900-01-01 12:43:04,111,111,California Roll,Asian,11.95,12
9823,4302,2023-03-14,1900-01-01 12:47:54,121,121,Cheese Quesadillas,Mexican,10.5,12
9824,4303,2023-03-14,1900-01-01 12:49:45,102,102,Cheeseburger,American,13.95,12
9825,4303,2023-03-14,1900-01-01 12:49:45,122,122,Chips & Salsa,Mexican,7.0,12
9826,4304,2023-03-14,1900-01-01 12:56:21,126,126,Fettuccine Alfredo,Italian,14.5,12
9827,4305,2023-03-14,1900-01-01 13:09:20,101,101,Hamburger,American,12.95,13
9828,4305,2023-03-14,1900-01-01 13:09:20,102,102,Cheeseburger,American,13.95,13
9829,4305,2023-03-14,1900-01-01 13:09:20,124,124,Spaghetti,Italian,14.5,13
9830,4305,2023-03-14,1900-01-01 13:09:20,127,127,Meat Lasagna,Italian,17.95,13
9831,4305,2023-03-14,1900-01-01 13:09:20,111,111,California Roll,Asian,11.95,13
9832,4305,2023-03-14,1900-01-01 13:09:20,112,112,Salmon Roll,Asian,14.95,13
9833,4305,2023-03-14,1900-01-01 13:09:20,113,113,Edamame,Asian,5.0,13
9834,4305,2023-03-14,1900-01-01 13:09:20,119,119,Chicken Torta,Mexican,11.95,13
9835,4305,2023-03-14,1900-01-01 13:09:20,120,120,Steak Torta,Mexican,13.95,13
9836,4305,2023-03-14,1900-01-01 13:09:20,121,121,Cheese Quesadillas,Mexican,10.5,13
9837,4305,2023-03-14,1900-01-01 13:09:20,131,131,Chicken Parmesan,Italian,17.95,13
9838,4305,2023-03-14,1900-01-01 13:09:20,106,106,French Fries,American,7.0,13
9839,4305,2023-03-14,1900-01-01 13:09:20,106,106,French Fries,American,7.0,13
9840,4305,2023-03-14,1900-01-01 13:09:20,132,132,Eggplant Parmesan,Italian,16.95,13
9841,4306,2023-03-14,1900-01-01 13:16:23,102,102,Cheeseburger,American,13.95,13
9842,4306,2023-03-14,1900-01-01 13:16:23,129,129,Mushroom Ravioli,Italian,15.5,13
9843,4306,2023-03-14,1900-01-01 13:16:23,121,121,Cheese Quesadillas,Mexican,10.5,13
9844,4306,2023-03-14,1900-01-01 13:16:23,114,114,Potstickers,Asian,9.0,13
9846,4308,2023-03-14,1900-01-01 13:24:46,126,126,Fettuccine Alfredo,Italian,14.5,13
9847,4308,2023-03-14,1900-01-01 13:24:46,129,129,Mushroom Ravioli,Italian,15.5,13
9848,4309,2023-03-14,1900-01-01 13:46:13,125,125,Spaghetti & Meatballs,Italian,17.95,13
9849,4310,2023-03-14,1900-01-01 13:47:57,109,109,Korean Beef Bowl,Asian,17.95,13
9850,4310,2023-03-14,1900-01-01 13:47:57,111,111,California Roll,Asian,11.95,13
9851,4310,2023-03-14,1900-01-01 13:47:57,105,105,Mac & Cheese,American,7.0,13
9852,4310,2023-03-14,1900-01-01 13:47:57,122,122,Chips & Salsa,Mexican,7.0,13
9853,4311,2023-03-14,1900-01-01 14:12:12,117,117,Chicken Burrito,Mexican,12.95,14
9854,4311,2023-03-14,1900-01-01 14:12:12,129,129,Mushroom Ravioli,Italian,15.5,14
9855,4311,2023-03-14,1900-01-01 14:12:12,106,106,French Fries,American,7.0,14
9856,4312,2023-03-14,1900-01-01 14:29:59,102,102,Cheeseburger,American,13.95,14
9857,4313,2023-03-14,1900-01-01 14:34:28,118,118,Steak Burrito,Mexican,14.95,14
9858,4314,2023-03-14,1900-01-01 14:37:47,112,112,Salmon Roll,Asian,14.95,14
9859,4314,2023-03-14,1900-01-01 14:37:47,132,132,Eggplant Parmesan,Italian,16.95,14
9860,4314,2023-03-14,1900-01-01 14:37:47,132,132,Eggplant Parmesan,Italian,16.95,14
9861,4314,2023-03-14,1900-01-01 14:37:47,132,132,Eggplant Parmesan,Italian,16.95,14
9862,4315,2023-03-14,1900-01-01 15:19:31,125,125,Spaghetti & Meatballs,Italian,17.95,15
9863,4315,2023-03-14,1900-01-01 15:19:31,123,123,Chips & Guacamole,Mexican,9.0,15
9864,4316,2023-03-14,1900-01-01 15:35:43,124,124,Spaghetti,Italian,14.5,15
9865,4317,2023-03-14,1900-01-01 15:50:39,107,107,Orange Chicken,Asian,16.5,15
9866,4317,2023-03-14,1900-01-01 15:50:39,103,103,Hot Dog,American,9.0,15
9867,4317,2023-03-14,1900-01-01 15:50:39,112,112,Salmon Roll,Asian,14.95,15
9868,4318,2023-03-14,1900-01-01 16:10:10,120,120,Steak Torta,Mexican,13.95,16
9869,4319,2023-03-14,1900-01-01 16:10:40,111,111,California Roll,Asian,11.95,16
9870,4319,2023-03-14,1900-01-01 16:10:40,131,131,Chicken Parmesan,Italian,17.95,16
9871,4320,2023-03-14,1900-01-01 16:22:10,127,127,Meat Lasagna,Italian,17.95,16
9872,4320,2023-03-14,1900-01-01 16:22:10,111,111,California Roll,Asian,11.95,16
9873,4320,2023-03-14,1900-01-01 16:22:10,113,113,Edamame,Asian,5.0,16
9874,4321,2023-03-14,1900-01-01 16:28:24,123,123,Chips & Guacamole,Mexican,9.0,16
9875,4322,2023-03-14,1900-01-01 16:34:46,108,108,Tofu Pad Thai,Asian,14.5,16
9876,4322,2023-03-14,1900-01-01 16:34:46,110,110,Pork Ramen,Asian,17.95,16
9877,4322,2023-03-14,1900-01-01 16:34:46,120,120,Steak Torta,Mexican,13.95,16
9878,4323,2023-03-14,1900-01-01 16:38:05,111,111,California Roll,Asian,11.95,16
9879,4323,2023-03-14,1900-01-01 16:38:05,130,130,Shrimp Scampi,Italian,19.95,16
9880,4324,2023-03-14,1900-01-01 16:42:00,114,114,Potstickers,Asian,9.0,16
9881,4325,2023-03-14,1900-01-01 16:44:33,127,127,Meat Lasagna,Italian,17.95,16
9882,4325,2023-03-14,1900-01-01 16:44:33,120,120,Steak Torta,Mexican,13.95,16
9883,4326,2023-03-14,1900-01-01 16:50:34,107,107,Orange Chicken,Asian,16.5,16
9884,4326,2023-03-14,1900-01-01 16:50:34,122,122,Chips & Salsa,Mexican,7.0,16
9885,4327,2023-03-14,1900-01-01 16:54:36,119,119,Chicken Torta,Mexican,11.95,16
9886,4328,2023-03-14,1900-01-01 17:30:16,120,120,Steak Torta,Mexican,13.95,17
9887,4329,2023-03-14,1900-01-01 17:49:13,116,116,Steak Tacos,Mexican,13.95,17
9888,4329,2023-03-14,1900-01-01 17:49:13,120,120,Steak Torta,Mexican,13.95,17
9889,4330,2023-03-14,1900-01-01 17:50:48,102,102,Cheeseburger,American,13.95,17
9890,4330,2023-03-14,1900-01-01 17:50:48,108,108,Tofu Pad Thai,Asian,14.5,17
9892,4331,2023-03-14,1900-01-01 17:51:53,125,125,Spaghetti & Meatballs,Italian,17.95,17
9893,4331,2023-03-14,1900-01-01 17:51:53,113,113,Edamame,Asian,5.0,17
9894,4332,2023-03-14,1900-01-01 18:02:55,101,101,Hamburger,American,12.95,18
9895,4333,2023-03-14,1900-01-01 18:18:59,107,107,Orange Chicken,Asian,16.5,18
9896,4333,2023-03-14,1900-01-01 18:18:59,131,131,Chicken Parmesan,Italian,17.95,18
9897,4334,2023-03-14,1900-01-01 18:36:34,118,118,Steak Burrito,Mexican,14.95,18
9898,4335,2023-03-14,1900-01-01 18:38:17,129,129,Mushroom Ravioli,Italian,15.5,18
9899,4336,2023-03-14,1900-01-01 18:40:57,120,120,Steak Torta,Mexican,13.95,18
9900,4337,2023-03-14,1900-01-01 18:42:43,109,109,Korean Beef Bowl,Asian,17.95,18
9901,4337,2023-03-14,1900-01-01 18:42:43,122,122,Chips & Salsa,Mexican,7.0,18
9902,4338,2023-03-14,1900-01-01 18:43:22,122,122,Chips & Salsa,Mexican,7.0,18
9903,4339,2023-03-14,1900-01-01 18:44:41,121,121,Cheese Quesadillas,Mexican,10.5,18
9904,4340,2023-03-14,1900-01-01 18:45:37,116,116,Steak Tacos,Mexican,13.95,18
9905,4340,2023-03-14,1900-01-01 18:45:37,110,110,Pork Ramen,Asian,17.95,18
9906,4341,2023-03-14,1900-01-01 19:05:47,112,112,Salmon Roll,Asian,14.95,19
9907,4341,2023-03-14,1900-01-01 19:05:47,119,119,Chicken Torta,Mexican,11.95,19
9908,4342,2023-03-14,1900-01-01 19:43:00,117,117,Chicken Burrito,Mexican,12.95,19
9909,4342,2023-03-14,1900-01-01 19:43:00,112,112,Salmon Roll,Asian,14.95,19
9910,4342,2023-03-14,1900-01-01 19:43:00,118,118,Steak Burrito,Mexican,14.95,19
9911,4342,2023-03-14,1900-01-01 19:43:00,123,123,Chips & Guacamole,Mexican,9.0,19
9912,4343,2023-03-14,1900-01-01 19:53:17,109,109,Korean Beef Bowl,Asian,17.95,19
9913,4343,2023-03-14,1900-01-01 19:53:17,117,117,Chicken Burrito,Mexican,12.95,19
9914,4343,2023-03-14,1900-01-01 19:53:17,111,111,California Roll,Asian,11.95,19
9915,4343,2023-03-14,1900-01-01 19:53:17,119,119,Chicken Torta,Mexican,11.95,19
9916,4344,2023-03-14,1900-01-01 20:15:55,112,112,Salmon Roll,Asian,14.95,20
9917,4344,2023-03-14,1900-01-01 20:15:55,113,113,Edamame,Asian,5.0,20
9918,4345,2023-03-14,1900-01-01 20:18:21,102,102,Cheeseburger,American,13.95,20
9919,4345,2023-03-14,1900-01-01 20:18:21,111,111,California Roll,Asian,11.95,20
9920,4345,2023-03-14,1900-01-01 20:18:21,114,114,Potstickers,Asian,9.0,20
9921,4346,2023-03-14,1900-01-01 20:20:18,102,102,Cheeseburger,American,13.95,20
9922,4346,2023-03-14,1900-01-01 20:20:18,106,106,French Fries,American,7.0,20
9923,4347,2023-03-14,1900-01-01 20:31:44,115,115,Chicken Tacos,Mexican,11.95,20
9924,4348,2023-03-14,1900-01-01 20:37:13,132,132,Eggplant Parmesan,Italian,16.95,20
9925,4349,2023-03-14,1900-01-01 20:47:01,111,111,California Roll,Asian,11.95,20
9926,4350,2023-03-14,1900-01-01 21:02:43,102,102,Cheeseburger,American,13.95,21
9927,4350,2023-03-14,1900-01-01 21:02:43,108,108,Tofu Pad Thai,Asian,14.5,21
9928,4350,2023-03-14,1900-01-01 21:02:43,124,124,Spaghetti,Italian,14.5,21
9929,4350,2023-03-14,1900-01-01 21:02:43,122,122,Chips & Salsa,Mexican,7.0,21
9930,4351,2023-03-14,1900-01-01 21:05:17,101,101,Hamburger,American,12.95,21
9931,4351,2023-03-14,1900-01-01 21:05:17,109,109,Korean Beef Bowl,Asian,17.95,21
9932,4351,2023-03-14,1900-01-01 21:05:17,117,117,Chicken Burrito,Mexican,12.95,21
9933,4351,2023-03-14,1900-01-01 21:05:17,131,131,Chicken Parmesan,Italian,17.95,21
9934,4352,2023-03-14,1900-01-01 21:22:53,107,107,Orange Chicken,Asian,16.5,21
9935,4352,2023-03-14,1900-01-01 21:22:53,104,104,Veggie Burger,American,10.5,21
9936,4353,2023-03-14,1900-01-01 21:24:48,127,127,Meat Lasagna,Italian,17.95,21
9937,4354,2023-03-14,1900-01-01 22:23:19,130,130,Shrimp Scampi,Italian,19.95,22
9939,4355,2023-03-15,1900-01-01 11:40:06,125,125,Spaghetti & Meatballs,Italian,17.95,11
9940,4356,2023-03-15,1900-01-01 11:48:27,101,101,Hamburger,American,12.95,11
9941,4356,2023-03-15,1900-01-01 11:48:27,102,102,Cheeseburger,American,13.95,11
9942,4356,2023-03-15,1900-01-01 11:48:27,111,111,California Roll,Asian,11.95,11
9943,4356,2023-03-15,1900-01-01 11:48:27,120,120,Steak Torta,Mexican,13.95,11
9944,4357,2023-03-15,1900-01-01 11:49:01,101,101,Hamburger,American,12.95,11
9945,4357,2023-03-15,1900-01-01 11:49:01,107,107,Orange Chicken,Asian,16.5,11
9946,4357,2023-03-15,1900-01-01 11:49:01,109,109,Korean Beef Bowl,Asian,17.95,11
9947,4357,2023-03-15,1900-01-01 11:49:01,112,112,Salmon Roll,Asian,14.95,11
9948,4358,2023-03-15,1900-01-01 12:08:34,108,108,Tofu Pad Thai,Asian,14.5,12
9949,4358,2023-03-15,1900-01-01 12:08:34,124,124,Spaghetti,Italian,14.5,12
9950,4358,2023-03-15,1900-01-01 12:08:34,113,113,Edamame,Asian,5.0,12
9951,4359,2023-03-15,1900-01-01 12:42:51,117,117,Chicken Burrito,Mexican,12.95,12
9952,4359,2023-03-15,1900-01-01 12:42:51,111,111,California Roll,Asian,11.95,12
9953,4359,2023-03-15,1900-01-01 12:42:51,132,132,Eggplant Parmesan,Italian,16.95,12
9954,4360,2023-03-15,1900-01-01 13:08:00,117,117,Chicken Burrito,Mexican,12.95,13
9955,4361,2023-03-15,1900-01-01 13:08:26,110,110,Pork Ramen,Asian,17.95,13
9956,4362,2023-03-15,1900-01-01 13:36:20,116,116,Steak Tacos,Mexican,13.95,13
9957,4363,2023-03-15,1900-01-01 13:41:43,116,116,Steak Tacos,Mexican,13.95,13
9958,4363,2023-03-15,1900-01-01 13:41:43,125,125,Spaghetti & Meatballs,Italian,17.95,13
9959,4363,2023-03-15,1900-01-01 13:41:43,126,126,Fettuccine Alfredo,Italian,14.5,13
9960,4363,2023-03-15,1900-01-01 13:41:43,109,109,Korean Beef Bowl,Asian,17.95,13
9961,4363,2023-03-15,1900-01-01 13:41:43,117,117,Chicken Burrito,Mexican,12.95,13
9962,4363,2023-03-15,1900-01-01 13:41:43,113,113,Edamame,Asian,5.0,13
9963,4363,2023-03-15,1900-01-01 13:41:43,118,118,Steak Burrito,Mexican,14.95,13
9964,4363,2023-03-15,1900-01-01 13:41:43,131,131,Chicken Parmesan,Italian,17.95,13
9965,4363,2023-03-15,1900-01-01 13:41:43,106,106,French Fries,American,7.0,13
9966,4363,2023-03-15,1900-01-01 13:41:43,114,114,Potstickers,Asian,9.0,13
9967,4364,2023-03-15,1900-01-01 13:43:32,124,124,Spaghetti,Italian,14.5,13
9968,4364,2023-03-15,1900-01-01 13:43:32,125,125,Spaghetti & Meatballs,Italian,17.95,13
9969,4364,2023-03-15,1900-01-01 13:43:32,110,110,Pork Ramen,Asian,17.95,13
9970,4364,2023-03-15,1900-01-01 13:43:32,117,117,Chicken Burrito,Mexican,12.95,13
9971,4364,2023-03-15,1900-01-01 13:43:32,128,128,Cheese Lasagna,Italian,15.5,13
9972,4364,2023-03-15,1900-01-01 13:43:32,129,129,Mushroom Ravioli,Italian,15.5,13
9973,4364,2023-03-15,1900-01-01 13:43:32,131,131,Chicken Parmesan,Italian,17.95,13
9974,4364,2023-03-15,1900-01-01 13:43:32,106,106,French Fries,American,7.0,13
9975,4365,2023-03-15,1900-01-01 13:55:25,104,104,Veggie Burger,American,10.5,13
9976,4365,2023-03-15,1900-01-01 13:55:25,132,132,Eggplant Parmesan,Italian,16.95,13
9977,4366,2023-03-15,1900-01-01 14:12:24,125,125,Spaghetti & Meatballs,Italian,17.95,14
9978,4367,2023-03-15,1900-01-01 14:18:34,102,102,Cheeseburger,American,13.95,14
9979,4368,2023-03-15,1900-01-01 14:29:45,101,101,Hamburger,American,12.95,14
9980,4369,2023-03-15,1900-01-01 15:05:40,113,113,Edamame,Asian,5.0,15
9981,4369,2023-03-15,1900-01-01 15:05:40,131,131,Chicken Parmesan,Italian,17.95,15
9982,4370,2023-03-15,1900-01-01 15:29:07,110,110,Pork Ramen,Asian,17.95,15
9983,4371,2023-03-15,1900-01-01 15:42:34,107,107,Orange Chicken,Asian,16.5,15
9984,4371,2023-03-15,1900-01-01 15:42:34,124,124,Spaghetti,Italian,14.5,15
9985,4371,2023-03-15,1900-01-01 15:42:34,126,126,Fettuccine Alfredo,Italian,14.5,15
9986,4372,2023-03-15,1900-01-01 15:45:56,107,107,Orange Chicken,Asian,16.5,15
9987,4372,2023-03-15,1900-01-01 15:45:56,129,129,Mushroom Ravioli,Italian,15.5,15
9988,4372,2023-03-15,1900-01-01 15:45:56,113,113,Edamame,Asian,5.0,15
9989,4372,2023-03-15,1900-01-01 15:45:56,105,105,Mac & Cheese,American,7.0,15
9990,4373,2023-03-15,1900-01-01 15:47:01,107,107,Orange Chicken,Asian,16.5,15
9991,4374,2023-03-15,1900-01-01 15:48:11,101,101,Hamburger,American,12.95,15
9992,4375,2023-03-15,1900-01-01 16:00:44,107,107,Orange Chicken,Asian,16.5,16
9993,4375,2023-03-15,1900-01-01 16:00:44,122,122,Chips & Salsa,Mexican,7.0,16
9994,4375,2023-03-15,1900-01-01 16:00:44,130,130,Shrimp Scampi,Italian,19.95,16
9995,4376,2023-03-15,1900-01-01 16:03:18,118,118,Steak Burrito,Mexican,14.95,16
9996,4376,2023-03-15,1900-01-01 16:03:18,120,120,Steak Torta,Mexican,13.95,16
9997,4377,2023-03-15,1900-01-01 16:07:56,125,125,Spaghetti & Meatballs,Italian,17.95,16
9998,4377,2023-03-15,1900-01-01 16:07:56,120,120,Steak Torta,Mexican,13.95,16
9999,4377,2023-03-15,1900-01-01 16:07:56,123,123,Chips & Guacamole,Mexican,9.0,16
10000,4378,2023-03-15,1900-01-01 16:12:31,121,121,Cheese Quesadillas,Mexican,10.5,16
10001,4378,2023-03-15,1900-01-01 16:12:31,106,106,French Fries,American,7.0,16
10002,4379,2023-03-15,1900-01-01 16:12:56,129,129,Mushroom Ravioli,Italian,15.5,16
10003,4379,2023-03-15,1900-01-01 16:12:56,111,111,California Roll,Asian,11.95,16
10004,4379,2023-03-15,1900-01-01 16:12:56,113,113,Edamame,Asian,5.0,16
10005,4380,2023-03-15,1900-01-01 16:14:57,112,112,Salmon Roll,Asian,14.95,16
10006,4380,2023-03-15,1900-01-01 16:14:57,131,131,Chicken Parmesan,Italian,17.95,16
10007,4380,2023-03-15,1900-01-01 16:14:57,106,106,French Fries,American,7.0,16
10008,4381,2023-03-15,1900-01-01 16:31:44,110,110,Pork Ramen,Asian,17.95,16
10009,4381,2023-03-15,1900-01-01 16:31:44,112,112,Salmon Roll,Asian,14.95,16
10010,4381,2023-03-15,1900-01-01 16:31:44,120,120,Steak Torta,Mexican,13.95,16
10011,4381,2023-03-15,1900-01-01 16:31:44,122,122,Chips & Salsa,Mexican,7.0,16
10012,4382,2023-03-15,1900-01-01 16:33:38,103,103,Hot Dog,American,9.0,16
10013,4382,2023-03-15,1900-01-01 16:33:38,106,106,French Fries,American,7.0,16
10014,4383,2023-03-15,1900-01-01 16:38:07,115,115,Chicken Tacos,Mexican,11.95,16
10015,4383,2023-03-15,1900-01-01 16:38:07,116,116,Steak Tacos,Mexican,13.95,16
10016,4383,2023-03-15,1900-01-01 16:38:07,114,114,Potstickers,Asian,9.0,16
10017,4384,2023-03-15,1900-01-01 16:57:07,101,101,Hamburger,American,12.95,16
10018,4384,2023-03-15,1900-01-01 16:57:07,121,121,Cheese Quesadillas,Mexican,10.5,16
10019,4385,2023-03-15,1900-01-01 17:13:38,103,103,Hot Dog,American,9.0,17
10020,4385,2023-03-15,1900-01-01 17:13:38,108,108,Tofu Pad Thai,Asian,14.5,17
10021,4385,2023-03-15,1900-01-01 17:13:38,122,122,Chips & Salsa,Mexican,7.0,17
10022,4385,2023-03-15,1900-01-01 17:13:38,122,122,Chips & Salsa,Mexican,7.0,17
10023,4386,2023-03-15,1900-01-01 17:30:07,108,108,Tofu Pad Thai,Asian,14.5,17
10024,4386,2023-03-15,1900-01-01 17:30:07,111,111,California Roll,Asian,11.95,17
10025,4386,2023-03-15,1900-01-01 17:30:07,119,119,Chicken Torta,Mexican,11.95,17
10026,4387,2023-03-15,1900-01-01 18:01:50,129,129,Mushroom Ravioli,Italian,15.5,18
10027,4387,2023-03-15,1900-01-01 18:01:50,123,123,Chips & Guacamole,Mexican,9.0,18
10028,4388,2023-03-15,1900-01-01 18:18:55,122,122,Chips & Salsa,Mexican,7.0,18
10029,4389,2023-03-15,1900-01-01 18:28:12,108,108,Tofu Pad Thai,Asian,14.5,18
10030,4389,2023-03-15,1900-01-01 18:28:12,114,114,Potstickers,Asian,9.0,18
10031,4390,2023-03-15,1900-01-01 18:28:49,101,101,Hamburger,American,12.95,18
10032,4390,2023-03-15,1900-01-01 18:28:49,106,106,French Fries,American,7.0,18
10033,4391,2023-03-15,1900-01-01 18:35:20,102,102,Cheeseburger,American,13.95,18
10034,4391,2023-03-15,1900-01-01 18:35:20,126,126,Fettuccine Alfredo,Italian,14.5,18
10035,4391,2023-03-15,1900-01-01 18:35:20,112,112,Salmon Roll,Asian,14.95,18
10036,4391,2023-03-15,1900-01-01 18:35:20,106,106,French Fries,American,7.0,18
10037,4392,2023-03-15,1900-01-01 18:44:40,110,110,Pork Ramen,Asian,17.95,18
10038,4392,2023-03-15,1900-01-01 18:44:40,132,132,Eggplant Parmesan,Italian,16.95,18
10039,4393,2023-03-15,1900-01-01 18:48:37,109,109,Korean Beef Bowl,Asian,17.95,18
10040,4393,2023-03-15,1900-01-01 18:48:37,131,131,Chicken Parmesan,Italian,17.95,18
10041,4394,2023-03-15,1900-01-01 18:56:08,108,108,Tofu Pad Thai,Asian,14.5,18
10042,4394,2023-03-15,1900-01-01 18:56:08,111,111,California Roll,Asian,11.95,18
10043,4395,2023-03-15,1900-01-01 19:02:12,110,110,Pork Ramen,Asian,17.95,19
10044,4395,2023-03-15,1900-01-01 19:02:12,130,130,Shrimp Scampi,Italian,19.95,19
10045,4395,2023-03-15,1900-01-01 19:02:12,131,131,Chicken Parmesan,Italian,17.95,19
10046,4396,2023-03-15,1900-01-01 19:37:36,101,101,Hamburger,American,12.95,19
10047,4396,2023-03-15,1900-01-01 19:37:36,112,112,Salmon Roll,Asian,14.95,19
10048,4396,2023-03-15,1900-01-01 19:37:36,119,119,Chicken Torta,Mexican,11.95,19
10049,4397,2023-03-15,1900-01-01 19:49:03,101,101,Hamburger,American,12.95,19
10050,4397,2023-03-15,1900-01-01 19:49:03,101,101,Hamburger,American,12.95,19
10051,4397,2023-03-15,1900-01-01 19:49:03,109,109,Korean Beef Bowl,Asian,17.95,19
10052,4398,2023-03-15,1900-01-01 19:55:56,106,106,French Fries,American,7.0,19
10053,4399,2023-03-15,1900-01-01 20:19:34,107,107,Orange Chicken,Asian,16.5,20
10054,4400,2023-03-15,1900-01-01 20:49:02,110,110,Pork Ramen,Asian,17.95,20
10055,4400,2023-03-15,1900-01-01 20:49:02,105,105,Mac & Cheese,American,7.0,20
10056,4400,2023-03-15,1900-01-01 20:49:02,132,132,Eggplant Parmesan,Italian,16.95,20
10057,4401,2023-03-15,1900-01-01 21:03:16,125,125,Spaghetti & Meatballs,Italian,17.95,21
10058,4401,2023-03-15,1900-01-01 21:03:16,106,106,French Fries,American,7.0,21
10059,4401,2023-03-15,1900-01-01 21:03:16,106,106,French Fries,American,7.0,21
